from,to,start,end
ATL,DFW,1353437400,1353446100
MSP,MEM,1353439680,1353446400
MSP,DFW,1353438840,1353446880
PHX,AUS,1353442020,1353449460
BOS,MEM,1353445200,1353456420
LGA,DFW,1353434340,1353445920
SAT,DEN,1353444000,1353452100
MCI,DEN,1353455460,1353462060
COS,DEN,1353443340,1353445620
DFW,PIT,1353442620,1353452100
SFO,BOS,1353433200,1353454200
DEN,BOI,1353443940,1353450660
PHX,SNA,1353446040,1353450240
ATL,DTW,1353438780,1353446040
SEA,SAN,1353436500,1353446640
DFW,PIA,1353446100,1353453240
PHL,GSP,1353442800,1353448860
GTF,DEN,1353443400,1353449460
ATL,BOS,1353436860,1353446820
PVD,DTW,1353440220,1353446760
BWI,CLE,1353442740,1353446640
JFK,LAX,1353429000,1353449760
PHL,ATL,1353438660,1353445920
SFO,DEN,1353443820,1353451860
STS,SEA,1353439740,1353446700
ORD,CHS,1353462240,1353469320
PDX,DEN,1353437520,1353446160
IND,ORD,1353443340,1353446700
PHX,SAN,1353442140,1353446460
SLC,ORD,1353434940,1353446220
DEN,OKC,1353439800,1353446880
JAC,SLC,1353441840,1353445860
SAN,DEN,1353437520,1353446040
STL,FLL,1353441720,1353451020
ACK,HYA,1353445440,1353446760
ATL,DCA,1353438600,1353444960
PHL,BOS,1353442320,1353446340
BHM,DTW,1353439620,1353446820
MEM,AUS,1353440160,1353446100
STL,IAH,1353443100,1353449700
HYA,ACK,1353445500,1353446700
ABQ,SLC,1353440460,1353446280
LAX,ORD,1353442680,1353457680
ICT,DEN,1353441120,1353446160
PHL,DCA,1353443700,1353446700
PHX,DTW,1353431520,1353446400
SFO,MSP,1353437520,1353450540
EWR,ORD,1353439080,1353446880
DEN,SLC,1353440880,1353445980
MCO,JFK,1353444060,1353452460
CLT,PIT,1353441180,1353446160
ATL,CMH,1353440340,1353445980
ATL,SAT,1353442200,1353451140
DTW,CMH,1353442980,1353446700
IAH,SLC,1353434220,1353445680
MFE,DFW,1353446040,1353451800
PIT,PHL,1353442380,1353446700
ATL,CHO,1353440940,1353446040
PSP,DEN,1353439020,1353446880
PNS,TPA,1353441300,1353446700
MDW,TPA,1353443220,1353451440
BWI,CHS,1353440640,1353446220
IAH,SAT,1353442980,1353446280
ORD,JAX,1353439020,1353446940
RDU,IAH,1353436020,1353445980
ROA,ATL,1353442020,1353446520
ICT,IAH,1353444720,1353450120
SFO,BOI,1353441000,1353446520
SEA,DEN,1353443640,1353453180
CLT,HPN,1353440640,1353446940
STL,PHL,1353439260,1353446760
BNA,DCA,1353445920,1353451860
ORD,MSP,1353441660,1353446280
PHL,MCI,1353436320,1353446760
ORF,JFK,1353442680,1353447060
HOU,PHX,1353436140,1353445860
RST,ORD,1353441960,1353447060
DEN,MCO,1353435060,1353447180
DCA,DTW,1353441360,1353446580
LAS,STL,1353434460,1353445680
HOU,LAX,1353437520,1353449880
CLT,PGV,1353442680,1353446100
IAH,SNA,1353445500,1353457440
LAS,MCO,1353433920,1353449160
PHX,MSP,1353438780,1353449400
CRW,DTW,1353442680,1353446640
TPA,FLL,1353449400,1353453600
PHL,DFW,1353445920,1353457980
CLT,ORD,1353439920,1353446280
TPA,IND,1353438780,1353446400
DCA,PHL,1353442620,1353445920
LIT,DEN,1353443220,1353451260
HVN,PHL,1353442560,1353446220
AUS,BNA,1353439440,1353446040
MEM,MSY,1353442500,1353446580
SEA,LAS,1353445800,1353454620
IAD,ORD,1353441300,1353447180
ATL,PBI,1353445860,1353452820
LGA,MKE,1353438660,1353447000
OAK,PHX,1353450780,1353457320
SFO,PDX,1353444420,1353450240
MDW,ONT,1353432240,1353446280
IAH,LEX,1353438180,1353446460
HOU,SAN,1353444360,1353456000
LAS,MKE,1353445500,1353457740
LAS,BUF,1353430680,1353445980
BOS,BWI,1353441240,1353446220
CVG,DFW,1353438000,1353446460
ATL,MEM,1353441780,1353446400
LGA,MSN,1353437580,1353446340
BWI,MKE,1353439620,1353445980
HOU,DEN,1353437760,1353446640
BOS,LAX,1353427560,1353449160
SFO,DCA,1353427680,1353446400
ATL,JAX,1353442320,1353446880
SBN,DTW,1353442560,1353446340
DAL,HOU,1353443340,1353446520
PHX,ORD,1353439980,1353453240
CAK,LGA,1353448260,1353453600
PHL,LAX,1353429660,1353449580
BZN,MSP,1353442620,1353450900
TPA,CLT,1353443400,1353449340
SBA,SFO,1353441180,1353446520
BUR,PHX,1353441960,1353446520
TUL,ORD,1353442740,1353449700
IAD,DEN,1353450480,1353463980
ATL,FAY,1353441900,1353446760
PHL,CLE,1353444060,1353449220
IAH,MKE,1353438900,1353448560
SCE,PHL,1353443640,1353446940
EWR,RSW,1353437820,1353449520
PHL,MSP,1353436860,1353446340
DFW,LGA,1353434880,1353446880
EWR,TPA,1353438480,1353448740
LAS,IND,1353437340,1353450660
PBI,BOS,1353436320,1353446520
CLT,FLL,1353440160,1353446700
BNA,LGA,1353442020,1353449100
BOS,JFK,1353441120,1353446220
PHL,IAH,1353435180,1353447000
DCA,TLH,1353438300,1353446700
PHX,HOU,1353437520,1353445920
SEA,DEN,1353437880,1353446520
FLL,BUF,1353441660,1353451920
IAD,ORF,1353442200,1353445980
MCO,AUS,1353446100,1353456480
LAX,MSY,1353434040,1353446400
DCA,MYR,1353441240,1353446940
SFO,PDX,1353445680,1353451620
MSP,PHL,1353438180,1353447000
HPN,FLL,1353441660,1353452520
MEM,ORD,1353442620,1353450540
FLL,AUS,1353434580,1353446100
ORD,RDU,1353439860,1353446820
FLL,BDL,1353445140,1353455160
LAX,DEN,1353438840,1353446460
LAX,IAD,1353433680,1353450540
FLL,MSY,1353439080,1353446580
PDX,SFO,1353438480,1353447180
SAT,BWI,1353435360,1353446340
ORD,SAV,1353439080,1353446280
PHX,DCA,1353430620,1353446340
PHX,SAT,1353439260,1353446040
DAY,CLT,1353445920,1353450600
ATL,BNA,1353441900,1353445920
ORD,LAX,1353433320,1353447180
MIA,IAH,1353441360,1353451260
LAX,PDX,1353445080,1353454140
CLE,ORD,1353442740,1353447240
SFO,DEN,1353439320,1353447780
LAS,SAN,1353442620,1353445920
DEN,ISN,1353445200,1353451860
MEM,TYS,1353442440,1353446640
LGA,ATL,1353441300,1353449100
CVG,GRR,1353445740,1353449400
FLL,DCA,1353438540,1353447000
DFW,ATL,1353439620,1353446580
BOI,PDX,1353448320,1353453000
FSD,DTW,1353439560,1353446700
ORD,PWM,1353440880,1353448620
DEN,MCI,1353441420,1353446940
DSM,DEN,1353440100,1353446400
LGA,DFW,1353434400,1353447540
DEN,EUG,1353442680,1353453720
DEN,IAD,1353435300,1353447180
FLL,LGA,1353436200,1353446400
GEG,SEA,1353442980,1353446640
DEN,MOT,1353444900,1353451200
IAH,DTW,1353436800,1353446640
HOU,MSY,1353444000,1353447180
DTW,GRR,1353444600,1353447240
IAH,DFW,1353443580,1353447300
ONT,IAH,1353440340,1353450780
ORD,CID,1353441540,1353447300
MSP,MCO,1353438180,1353448860
BOS,MCO,1353435360,1353446280
SEA,PSC,1353481560,1353484620
DEN,PHL,1353438960,1353451620
MSP,CLE,1353440220,1353446280
TPA,PNS,1353443100,1353449280
CHS,BWI,1353441840,1353446460
SGF,ORD,1353441540,1353447120
SFO,AUS,1353436320,1353448980
SFO,MFR,1353440820,1353447420
MDW,EWR,1353439680,1353447180
ORD,DSM,1353445260,1353449400
MCI,DCA,1353437640,1353446580
LGB,AUS,1353444300,1353454440
PQI,BOS,1353441300,1353446400
RDU,LGA,1353441540,1353447180
SAN,SLC,1353445200,1353451740
CMH,MDW,1353442500,1353446100
IAH,EWR,1353435240,1353447360
EWR,FLL,1353436800,1353447300
BZN,SLC,1353441240,1353446040
MHT,EWR,1353443400,1353447660
JAX,MSP,1353437880,1353449520
FLL,MDW,1353435180,1353446580
LGA,DTW,1353440160,1353446460
CLT,GPT,1353445500,1353452520
SNA,SEA,1353441720,1353450180
MSP,ATL,1353438840,1353446760
LAX,MSP,1353444240,1353456660
PDX,SEA,1353461700,1353464520
BWI,TPA,1353440400,1353449100
RDU,PIT,1353442860,1353447000
ATL,GTR,1353443760,1353446940
ATL,MDW,1353444900,1353451500
EWR,ORD,1353445140,1353453420
SEA,YKM,1353482160,1353484860
CLT,MSP,1353440880,1353450120
STL,EWR,1353437640,1353446880
SFO,SAT,1353437280,1353450060
EWR,FLL,1353440280,1353450420
ORD,BDL,1353439560,1353447420
MDW,PHX,1353436320,1353448680
HLN,SLC,1353441300,1353446400
PHX,AUS,1353439080,1353446400
DTW,LEX,1353443280,1353447300
SLC,MCO,1353436740,1353451260
ALB,BWI,1353441960,1353445980
MKE,MCO,1353436800,1353446100
PVD,BWI,1353442140,1353446820
IAH,LBB,1353444240,1353449640
SJC,SAN,1353441120,1353445320
MEM,MKE,1353442320,1353448920
DTW,BUF,1353442920,1353446520
DCA,ALB,1353441780,1353446580
SFO,MCI,1353437280,1353449160
LBB,DEN,1353441300,1353447240
BOS,LEB,1353419400,1353421800
MSP,TUL,1353442920,1353449760
ORD,DTW,1353442320,1353446880
IAH,PIT,1353437340,1353447120
SMF,PHX,1353444540,1353450180
DTW,LAX,1353430500,1353446700
FSD,ORD,1353444180,1353450180
BWI,RDU,1353442440,1353446460
CLE,JHW,1353443100,1353446760
LAX,SAT,1353443520,1353453480
FLL,PHL,1353437940,1353447240
PBI,BWI,1353441960,1353449820
RIC,ATL,1353441480,1353446700
SFO,AUS,1353436980,1353448800
OMA,ORD,1353443940,1353449820
DTW,MIA,1353437040,1353447660
OMA,PHX,1353437640,1353446820
SMF,DEN,1353438180,1353445800
ATL,SFO,1353426480,1353446340
ATL,MCO,1353441420,1353445980
ORD,DFW,1353439680,1353447540
MCO,PHL,1353438960,1353447000
CVG,IAH,1353437940,1353446820
SBN,ORD,1353444600,1353446760
TPA,EWR,1353438420,1353447300
ORD,MLI,1353444180,1353446340
PHX,PIT,1353433080,1353446820
EWR,HOU,1353436860,1353449880
ORD,SEA,1353434100,1353449340
SLC,BOS,1353429960,1353447000
DRO,DEN,1353451380,1353455160
HOU,DAL,1353443640,1353446880
LAX,SLC,1353439380,1353446640
JFK,PBI,1353436560,1353446760
LGA,ATL,1353437700,1353446940
MCI,SAN,1353434940,1353446640
HPN,TPA,1353439020,1353448920
DFW,ATL,1353442680,1353449700
FLL,TPA,1353443340,1353446460
ATL,BQK,1353442560,1353446460
CLT,LEX,1353445500,1353449460
DCA,MSY,1353444840,1353455220
SAN,PHX,1353442140,1353446760
ORD,ATW,1353444540,1353447120
RDU,JFK,1353442140,1353447480
JFK,STL,1353443820,1353454080
FNT,MSP,1353441240,1353446820
MDT,EWR,1353442800,1353446400
OMA,ATL,1353439620,1353447480
MCI,ORD,1353442380,1353447540
LAX,DEN,1353437940,1353446400
PHX,DRO,1353442320,1353446940
MCI,LGA,1353444720,1353454740
SAT,DAL,1353443340,1353446640
MCO,DTW,1353437520,1353447180
PHL,TYS,1353444300,1353450120
LAS,DEN,1353439620,1353446280
DEN,BIL,1353440880,1353446340
OMA,DEN,1353440760,1353446340
ATL,GNV,1353442260,1353447000
ATL,ORF,1353441120,1353446880
DEN,TPA,1353435480,1353446880
HPN,MCO,1353442080,1353453000
GNV,ATL,1353443040,1353447300
MSY,DFW,1353441900,1353447600
MOB,ATL,1353442920,1353446700
BNA,PHL,1353440580,1353447480
FLL,MCO,1353444660,1353447540
MCO,BWI,1353441780,1353448860
BOS,BWI,1353441540,1353447120
AUS,DCA,1353436500,1353446820
ACK,HYA,1353411600,1353412500
DEN,EWR,1353433260,1353446760
SFO,JFK,1353443820,1353463440
DLH,MSP,1353443160,1353446820
EWR,FLL,1353436080,1353446520
IND,ORD,1353443700,1353447540
RSW,DTW,1353436740,1353446820
BWI,LGA,1353443160,1353446760
MCI,DTW,1353440580,1353447360
BOI,SEA,1353441360,1353446700
AUS,ATL,1353439500,1353447240
MEM,RDU,1353442380,1353448980
BNA,ATL,1353443220,1353447480
MFE,IAH,1353442680,1353446820
MSP,MDW,1353441360,1353446160
GRB,ORD,1353444120,1353447600
JFK,PIT,1353441000,1353446580
MDW,DEN,1353438840,1353446880
MSO,SEA,1353442320,1353447480
MSP,XNA,1353442680,1353449160
LEB,HPN,1353446100,1353450600
IAH,PBI,1353437700,1353446520
TPA,DTW,1353439020,1353447120
ALB,EWR,1353442500,1353446580
OAK,LGB,1353442500,1353446520
MSP,SFO,1353424800,1353439380
ATL,SDF,1353446040,1353450240
JFK,BDL,1353443760,1353446940
BOS,RSW,1353434400,1353446700
PIH,SLC,1353443220,1353446160
SJC,DEN,1353438360,1353446580
PWM,IAD,1353440820,1353447000
GSO,LGA,1353441240,1353446940
LWS,SLC,1353441240,1353446220
CHS,LGA,1353441000,1353447120
BWI,BOS,1353442140,1353446520
MHT,BWI,1353440940,1353446700
ALB,CLT,1353440400,1353447000
IAH,GRR,1353437640,1353447600
CMH,ORD,1353442980,1353447720
SAT,BOS,1353435000,1353447660
ELM,DTW,1353443100,1353447300
SAV,ATL,1353443460,1353447360
DTW,MKE,1353442980,1353447660
DTW,MCO,1353439380,1353447180
MCO,CMH,1353443640,1353451800
DTW,SDF,1353442740,1353447060
CKB,IAD,1353443520,1353447540
ORD,CVG,1353443820,1353447360
SFO,LAS,1353442440,1353447480
DEN,PHL,1353434340,1353447000
DEN,ATL,1353437160,1353446520
SAN,MDW,1353432120,1353446220
ATL,LAX,1353430920,1353447660
BUF,MCO,1353439620,1353448860
MCO,DCA,1353442320,1353449640
CLT,SFO,1353422880,1353447000
ORD,SYR,1353441720,1353447480
BDL,BWI,1353446220,1353449880
HSV,ATL,1353443940,1353447000
MCO,JAN,1353440100,1353446820
CLE,ATL,1353442560,1353448800
TPA,BUF,1353439980,1353448920
CLT,LIT,1353439740,1353447360
BWI,ORF,1353443760,1353446640
CLT,RDU,1353446040,1353448800
MCO,DFW,1353446700,1353457380
ATL,ICT,1353439620,1353447360
LGA,DCA,1353442080,1353447120
CLT,ATL,1353443100,1353446940
CLT,PHF,1353445260,1353448980
FLL,ATL,1353442740,1353449100
DTW,DCA,1353442620,1353447900
ORD,JAX,1353439440,1353447420
IAH,DTW,1353437400,1353447300
LAX,DTW,1353430680,1353446760
PHL,BDL,1353444360,1353449040
OAK,DEN,1353438060,1353446700
CLE,IAD,1353443100,1353448800
IND,TPA,1353437880,1353446280
IAH,BWI,1353438840,1353449100
DCA,MSP,1353441420,1353450240
STL,BOS,1353446520,1353455400
ORD,SBN,1353446460,1353449340
MCO,BNA,1353444420,1353451020
IAH,DCA,1353437400,1353447360
BOS,DTW,1353440100,1353447480
CVG,DTW,1353443280,1353447840
LGA,DCA,1353441540,1353446880
BWI,RSW,1353437820,1353446940
CHS,ATL,1353444780,1353449040
DEN,PHX,1353440820,1353446820
CLT,LGA,1353441360,1353447360
PHL,ORF,1353443640,1353446940
ABQ,DEN,1353442020,1353447120
DEN,AUS,1353439920,1353447240
JFK,IND,1353445080,1353452100
ALB,ORD,1353439800,1353447180
DTW,SBN,1353443880,1353447060
MDW,ATL,1353441300,1353447360
CLE,DCA,1353442620,1353447120
SFO,MCO,1353429720,1353447480
IAH,IAD,1353437280,1353447000
SBA,PHX,1353443940,1353448740
CID,MSP,1353444960,1353448500
SEA,MKE,1353435240,1353448200
DTW,ITH,1353443340,1353447600
RIC,PHL,1353444120,1353448440
ABQ,DEN,1353444060,1353448140
GSO,PHL,1353443340,1353447900
LGA,FLL,1353437460,1353448200
MYR,CLT,1353444180,1353448500
SEA,GEG,1353445020,1353448260
CLT,STL,1353441420,1353448020
ORD,ATL,1353442260,1353448680
SFO,ORD,1353434400,1353449220
PNS,CLT,1353443280,1353448800
DEN,DFW,1353441960,1353448440
FNT,MCO,1353438780,1353448620
MCO,EWR,1353439620,1353448380
CLE,DUJ,1353444960,1353448020
DTW,CID,1353442980,1353448380
BUR,LAS,1353444660,1353448020
SEA,PHL,1353429840,1353447900
DTW,BMI,1353442920,1353447900
AUS,LAX,1353436500,1353447780
EWR,IAD,1353443760,1353448380
DEN,SFO,1353437880,1353448620
BZN,DEN,1353442920,1353448200
ATL,ROC,1353441180,1353448080
PDX,DEN,1353439620,1353448440
PNS,ATL,1353444000,1353448260
CLE,ALB,1353443040,1353447900
GNV,ATL,1353444600,1353448860
CWA,ORD,1353444840,1353448620
SRQ,BOS,1353438540,1353448320
MEM,MCO,1353441600,1353448440
STL,UIN,1353442800,1353448080
RKD,BOS,1353444540,1353448200
PHL,MSP,1353439380,1353448560
SNA,DFW,1353438420,1353448740
BDL,PIT,1353443100,1353448500
OAK,PDX,1353442500,1353449160
MSP,BDL,1353438960,1353448380
CAE,CLT,1353445320,1353448860
LAS,OAK,1353442260,1353447960
IND,MSP,1353442500,1353448500
DTW,MDT,1353443400,1353448140
SFO,EWR,1353428460,1353448800
DEN,CMH,1353438480,1353448260
MCO,ATL,1353443340,1353448260
ORD,MCI,1353444300,1353449040
EWR,GSP,1353441300,1353448260
MCO,ABE,1353439260,1353447780
BHM,ATL,1353444000,1353448440
FLL,BWI,1353439320,1353448260
MEM,JAX,1353442740,1353448440
DCA,BOS,1353443460,1353448260
ROC,JFK,1353443940,1353448200
ERI,CLE,1353446100,1353448560
CLL,DFW,1353445440,1353449100
IAH,LAX,1353436260,1353448800
IND,DTW,1353443340,1353448140
GCK,DFW,1353444720,1353448980
ROC,ATL,1353441540,1353448500
ORD,EWR,1353441300,1353448980
ORD,IAH,1353440340,1353449280
LGB,LAS,1353444120,1353448320
PSP,SFO,1353439620,1353448260
IAH,OKC,1353443400,1353448140
DEN,PDX,1353437940,1353448080
DCA,ISP,1353443400,1353448260
IDA,DEN,1353443460,1353448080
SFO,PHX,1353441660,1353448440
MEM,MSP,1353442140,1353449160
FAR,ORD,1353442860,1353449100
PIT,EWR,1353442740,1353448320
BUR,OAK,1353443280,1353448140
ORD,IND,1353445260,1353448260
DFW,ORD,1353440280,1353448920
LGA,RIC,1353442440,1353448920
ATL,CAK,1353442920,1353448620
BIL,DEN,1353443100,1353448320
SAN,SEA,1353438900,1353448740
SLC,EWR,1353432360,1353448680
MDW,FLL,1353437580,1353447780
CLE,BWI,1353443520,1353448320
ATL,CRW,1353443940,1353447960
ATL,MDW,1353441780,1353448140
LAX,PHX,1353443940,1353448680
IND,DEN,1353438240,1353448020
SEA,EWR,1353430680,1353448920
RSW,EWR,1353440040,1353448980
MDW,MCI,1353443520,1353448020
BDL,MSP,1353439140,1353448680
MOB,CLT,1353442920,1353448800
MSP,JAX,1353438900,1353448740
IAH,FLL,1353440460,1353448200
MSP,IAH,1353438900,1353448020
ATL,SNA,1353431580,1353448140
ATL,BMI,1353443460,1353448920
RDU,CLT,1353445080,1353448140
MSY,ATL,1353443940,1353448380
SFO,LAX,1353443460,1353447900
SEA,PHX,1353437700,1353448680
DTW,BNA,1353442920,1353448260
CID,ORD,1353445020,1353449040
PWM,PHL,1353443280,1353448680
DTW,PIT,1353444360,1353448320
PHX,DTW,1353434160,1353448440
ATL,DTW,1353441120,1353448560
PHX,MKE,1353435600,1353448020
MEM,CLT,1353442620,1353448260
PVD,PHL,1353442980,1353448200
IAH,CLE,1353438900,1353448920
EWR,CLT,1353441780,1353449100
DEN,AZA,1353442440,1353448800
FLL,IAH,1353439680,1353449340
SAN,DFW,1353438060,1353449100
CRW,CLT,1353445140,1353448980
DAL,TUL,1353443280,1353447780
SAN,DEN,1353440340,1353448440
IND,CLT,1353443700,1353449040
DEN,SEA,1353438660,1353448620
IAD,MSP,1353439320,1353448380
DEN,STL,1353441900,1353449100
BOS,ACK,1353446100,1353448800
LAS,PHX,1353444120,1353448440
MSP,ICT,1353442500,1353448860
BNA,ORD,1353442800,1353448200
DCA,DEN,1353436080,1353448440
SLC,JAC,1353444420,1353447780
EWR,MSP,1353438120,1353448140
STL,PHX,1353437520,1353448680
AUG,BOS,1353444900,1353448920
SLK,BOS,1353443820,1353448800
SLC,BZN,1353443880,1353447960
FAT,SFO,1353442440,1353448920
ORD,SFO,1353432840,1353449340
CLE,BWI,1353443040,1353448080
ONT,SMF,1353443940,1353448260
BOS,CLT,1353442080,1353449400
TUS,DEN,1353441960,1353448380
LAX,OAK,1353443280,1353448500
ORD,STL,1353444960,1353448920
ATL,TYS,1353445620,1353448320
EWN,CLT,1353442920,1353448620
FAT,PHX,1353442920,1353448800
ORD,BTV,1353441480,1353448680
AVL,ATL,1353446580,1353448920
EWR,CLT,1353441540,1353448500
DCA,ROC,1353445440,1353449040
DEN,TUS,1353442320,1353448740
DEN,ORD,1353440220,1353449580
JFK,LAX,1353428760,1353449160
PDX,SJC,1353440520,1353448320
SEA,LAX,1353438960,1353448440
BUF,PHL,1353443400,1353448920
SHV,ATL,1353442080,1353448320
LGA,DFW,1353436140,1353449280
DTW,ATW,1353443640,1353448200
EWR,PBI,1353439320,1353449100
CHS,CLT,1353445200,1353449340
PHL,ISP,1353444960,1353449100
DTW,SAT,1353437040,1353448200
SMF,SNA,1353443340,1353448080
MSP,LSE,1353444900,1353448740
COS,DFW,1353443580,1353449220
SEA,TUS,1353438360,1353448620
ATL,TLH,1353445500,1353448680
MLI,MSP,1353444660,1353448800
TPA,ATL,1353442800,1353448500
PHX,SEA,1353438840,1353448860
DTW,MLI,1353443640,1353448380
FWA,ATL,1353443340,1353448800
BWI,ATL,1353441900,1353448620
MCO,MCI,1353437580,1353448320
SDF,PHL,1353441120,1353448680
MCO,GRR,1353439500,1353449100
DTW,ROA,1353443220,1353449460
MEM,ORD,1353442200,1353448740
JAN,HOU,1353444300,1353448740
SAN,SFO,1353441060,1353449280
AGS,CLT,1353445440,1353449280
DEN,CLT,1353438060,1353449220
MEM,LAS,1353435900,1353448860
SLC,RKS,1353445860,1353449220
DEN,ASE,1353446100,1353448620
CLT,MSY,1353439980,1353447180
PHX,LAS,1353443400,1353447780
TPA,DTW,1353438300,1353446880
ATL,LGA,1353440040,1353447180
SJC,PDX,1353440580,1353446820
MCI,ORD,1353441060,1353447000
IAH,LRD,1353446520,1353450960
DTW,EVV,1353442980,1353447480
ORD,PHL,1353440220,1353447720
DCA,OMA,1353437340,1353447000
LAX,AUS,1353437460,1353447360
DFW,BMI,1353440820,1353447780
SFO,PHL,1353428640,1353450240
CLE,EWR,1353441660,1353447600
MIA,LAS,1353427920,1353447840
CLT,AVL,1353445980,1353448620
GSO,EWR,1353441420,1353447000
SAN,OAK,1353440940,1353446520
EWR,PHL,1353445740,1353448800
JFK,ORF,1353441600,1353447660
SFO,TUS,1353440700,1353447600
LAX,JFK,1353428220,1353447720
SFO,JFK,1353427800,1353448320
LGA,GSO,1353440220,1353446040
DCA,FLL,1353438300,1353447720
ELP,PHX,1353443640,1353447540
ORF,CLT,1353442980,1353447720
LAS,SLC,1353442920,1353447300
DEN,SBA,1353438600,1353447660
PDX,MFR,1353443820,1353447540
JAX,MIA,1353443520,1353447900
PBI,PHL,1353439320,1353447780
CVG,PIT,1353445560,1353449040
MEM,BNA,1353442740,1353446280
ORD,SFO,1353436140,1353452820
LGA,RDU,1353441780,1353447900
SJC,LAS,1353442320,1353446460
TVC,ORD,1353443460,1353447300
DFW,SMF,1353435300,1353447780
DEN,SJC,1353437460,1353447180
CAK,CLT,1353442620,1353447720
ORD,MKE,1353445620,1353447600
AUS,DTW,1353436740,1353447240
IAH,RSW,1353442080,1353448740
ATW,DTW,1353443520,1353447900
BWI,JAX,1353442080,1353449340
MDW,OMA,1353444420,1353448680
ATL,SFO,1353426960,1353447240
STL,BHM,1353443460,1353447600
PHX,EWR,1353430260,1353447960
STS,PDX,1353442740,1353448740
LAS,CMH,1353433380,1353447240
SEA,PDX,1353443280,1353447660
LAS,FAT,1353443340,1353448440
JFK,BUF,1353441300,1353447720
LAN,DTW,1353444540,1353447240
MIA,ATL,1353440820,1353447840
CAE,ATL,1353444480,1353447840
ORD,SLC,1353436500,1353448080
MCI,DEN,1353441240,1353447420
DEN,HOU,1353439560,1353446640
ORD,LAS,1353436380,1353449460
MKE,ATL,1353440880,1353447720
ELM,PHL,1353443520,1353447180
ONT,PHX,1353443940,1353447540
LGA,CLT,1353440700,1353447720
PHX,RDU,1353432240,1353446640
DCA,ORD,1353441000,1353447900
BIL,SLC,1353441900,1353446700
RSW,BOS,1353436500,1353446340
DCA,MCI,1353437220,1353447780
TPA,PHL,1353439020,1353447360
MCI,LGA,1353438000,1353447840
ORD,MLI,1353444780,1353447720
ALB,PHL,1353443280,1353447420
TPA,DCA,1353439380,1353446760
PHX,TUL,1353439560,1353447840
LAS,LIT,1353436440,1353446580
DCA,BTV,1353441900,1353447540
LAX,RNO,1353442860,1353447000
ORD,GSO,1353440460,1353446820
TPA,PBI,1353444660,1353447780
LAX,BOS,1353428520,1353448680
PDX,LAX,1353438060,1353447000
RDU,JFK,1353444180,1353448920
SAT,DTW,1353437160,1353447420
PIT,DTW,1353443460,1353447060
LAX,CLT,1353430320,1353446820
DCA,PVD,1353442320,1353447300
DCA,IAH,1353436860,1353447780
ATL,GSP,1353445560,1353448680
LAS,SEA,1353439680,1353447900
ORF,BWI,1353444480,1353447240
ONT,MDW,1353433740,1353447240
DSM,CLT,1353440460,1353448440
PHX,LAS,1353447060,1353450360
IAH,AMA,1353442080,1353447780
CLE,SFO,1353430140,1353448500
IAD,ATL,1353441840,1353447600
PIT,ORD,1353443520,1353448080
ATL,PVD,1353438480,1353447300
MDW,IAD,1353442200,1353447900
PDX,OAK,1353441360,1353447240
EWR,MCO,1353436980,1353447420
DEN,DSM,1353441000,1353447180
IAH,SDF,1353440280,1353447780
BTM,SLC,1353441720,1353446760
DCA,CRW,1353442260,1353447540
PHX,SFO,1353437640,1353447600
TPA,DCA,1353442500,1353450000
CHS,DCA,1353442560,1353448080
ILM,PHL,1353443460,1353447720
